"gene_name","length_kbp"
"MTMR2",92.433
"MTMR3",147.711
"MTMR4",28.376
"MTMR6",41.808
"MTMR7",115.498
"MTMR8",127.35
"MTMR9",43.73
"MTNR1A",21.912
"MTNR1B",15.346
"MTO1",47.658
"MTOR",155.972
"MTPAP",64.647
"MTPN",50.592
"MTR",108.7
"MTRF1",47.208
"MTRF1L",15.323
"MTRNR2L1",1.552
"MTRNR2L10",1.529
"MTRNR2L2",0.086
"MTRNR2L3",1.538
"MTRNR2L4",1.761
"MTRNR2L5",0.738
"MTRNR2L6",1.446
"MTRNR2L7",1.534
"MTRNR2L8",1.302
"MTRNR2L9",0.526
"MTRR",54.839
"MTSS1",177.639
"MTSS1L",24.862
"MTTP",60.238
"MTUS1",157.122
"MTUS2",685.599
"MTVR2",0.18
"MTX1",5.125
"MTX2",68.63
"MTX3",14.531
"MUC1",7.092
"MUC12",49.326
"MUC13",48.377
"MUC15",13.2
"MUC16",132.498
"MUC17",38.673
"MUC2",35.636
"MUC20",20.241
"MUC21",6.185
"MUC4",65.512
"MUC5B",39.106
"MUL1",8.713
"MUM1",23.72
"MUM1L1",40.651
"MURC",9.827
"MUS81",10.527
"MUSK",132.808
"MUSTN1",2.105
"MUT",32.831
"MUTYH",11.307
"MVD",11.226
"MVK",24.862
"MVP",27.645
"MX1",38.91
"MX2",47.447
"MXD1",45.257
"MXD3",11.296
"MXD4",14.862
"MXI1",79.76
"MXRA5",38.076
"MXRA7",38.465
"MXRA8",9.088
"MYADM",10.214
"MYADML",5.486
"MYADML2",7.588
"MYB",37.858
"MYBBP1A",16.734
"MYBL1",52.072
"MYBL2",49.477
"MYBPC1",117.665
"MYBPC2",33.418
"MYBPC3",21.305
"MYBPH",8.002
"MYBPHL",14.676
"MYC",6
"MYCBP",11.531
"MYCBP2",282.395
"MYCBPAP",23.117
"MYCN",6.443
"MYCNOS",21.212
"MYCT1",26.672
"MYD88",4.544
"MYEF2",43.886
"MYEOV",73.588
"MYEOV2",10.244
"MYF5",2.761
"MYF6",1.976
"MYH1",26.236
"MYH10",156.556
"MYH11",153.898
"MYH13",75.046
"MYH14",122.359
"MYH15",148.953
"MYH16",72.336
"MYH2",28.809
"MYH3",28.783
"MYH4",26.269
"MYH6",26.287
"MYH7",22.98
"MYH7B",27.034
"MYH8",31.628
"MYH9",106.737
"MYL1",25.04
"MYL10",15.971
"MYL12A",8.755
"MYL12B",16.375
"MYL2",9.903
"MYL3",24.297
"MYL4",23.233
"MYL5",8.453
"MYL6",5.335
"MYL6B",7.391
"MYL7",2.468
"MYL9",9.963
"MYLIP",19.123
"MYLK",274.282
"MYLK2",15.381
"MYLK3",83.428
"MYLK4",87.337
"MYLPF",7.057
"MYNN",16.885
"MYO10",274.362
"MYO15A",71.096
"MYO15B",38.791
"MYO16",611.855
"MYO18A",106.895
"MYO18B",288.897
"MYO19",47.802
"MYO1A",22.681
"MYO1B",180.204
"MYO1C",28.714
"MYO1D",384.655
"MYO1E",240.466
"MYO1F",56.787
"MYO1G",16.436
"MYO1H",107.62
"MYO3A",278.26
"MYO3B",477.026
"MYO5A",221.767
"MYO5B",372.28
"MYO5C",103.476
"MYO6",170.345
"MYO7A",86.975
"MYO7B",101.927
"MYO9A",296.288
"MYO9B",138.756
"MYOC",17.266
"MYOCD",103.059
"MYOD1",2.563
"MYOF",175.888
"MYOM1",153.301
"MYOM2",120.512
"MYOM3",56.14
"MYOT",20.06
"MYOZ1",10.103
"MYOZ2",52.005
"MYOZ3",18.491
"MYPN",105.9
"MYPOP",12.584
"MYRIP",451.407
"MYSM1",45.353
"MYT1",90.462
"MYT1L",542.147
"MZF1",11.644
"MZT1",19.33
"MZT2A",27.843
"MZT2B",8.992
"N4BP1",81.422
"N4BP2",101.426
"N4BP2L1",27.455
"N4BP2L2",106.468
"N4BP3",12.644
"N6AMT1",6.8765
"N6AMT2",45.227
"NAA10",5.981
"NAA11",100.356
"NAA15",118.578
"NAA16",65.825
"NAA20",16.539
"NAA25",82.333
"NAA30",25.373
"NAA35",81.152
"NAA38",28.553
"NAA40",18.369
"NAA50",29.84
"NAAA",27.394
"NAALAD2",61.379
"NAALADL1",13.731
"NAALADL2",1367.067
"NAB1",46.02
"NAB2",6.582
"NACA",19.2
"NACA2",0.776
"NACAD",8.476
"NACAP1",10.913
"NACC1",23.038
"NACC2",88.748
"NADK",29.225
"NADSYN1",70.998
"NAE1",70.381
"NAF1",56.848
"NAGA",12.488
"NAGK",15.461
"NAGLU",8.277
"NAGPA",9.297
"NAGS",4.517
"NAIF1",6.973
"NAIP",56.631
"NALCN",362.716
"NAMPT",38.041
"NANOG",11.347
"NANOGNB",8.905
"NANOS1",4.016
"NANOS2",1.656
"NANOS3",18.694
"NANP",11.24
"NANS",26.336
"NAP1L1",48.446
"NAP1L2",2.549
"NAP1L3",2.638
"NAP1L4",47.946
"NAP1L5",2.32
"NAP1L6",2.043
"NAPA",27.603
"NAPB",47
"NAPEPLD",49.784
"NAPG",26.856
"NAPSA",7.353
"NAPSB",10.971
"NARF",32.357
"NARFL",11.576
"NARS",21.557
"NARS2",138.913
"NASP",35.058
"NAT1",53.212
"NAT10",42.068
"NAT14",2.564
"NAT2",9.973
"NAT6",3.019
"NAT8",1.561
"NAT8B",0.764
"NAT8L",9.577
"NAT9",5.82
"NAV1",204.084
"NAV2",770.874
"NAV3",382.103
"NBAS",394.421
"NBEA",730.735
"NBEAL1",211.499
"NBEAL2",30.02
"NBL1",17.902
"NBN",69.892
"NBPF1",51.243
"NBPF10",80.243
"NBPF11",50.276
"NBPF14",157.052
"NBPF15",40.288
"NBPF22P",14.003
"NBPF3",44.877
"NBPF4",20.74
"NBPF6",95.203
"NBPF7",9.644
"NBPF9",49.534
"NBR1",41.208
"NBR2",28.061
"NCALD",438.364
"NCAM1",317.189
"NCAM2",545.014
"NCAN",40.26
"NCAPD2",38.599
"NCAPD3",75.335
"NCAPG",33.96
"NCAPG2",73.518
"NCAPH",38.058
"NCAPH2",15.256
"NCBP1",40.122
"NCBP2",7.195
"NCCRP1",4.923
"NCDN",9.801
"NCEH1",80.969
"NCF1",15.353
"NCF1B",15.321
"NCF1C",15.405
"NCF2",35.313
"NCF4",17.027
"NCK1",87.615
"NCK2",149.377
"NCKAP1",129.743
"NCKAP1L",50.527
"NCKAP5",896.664
"NCKAP5L",37.604
"NCKIPSD",12.52
"NCL",30.11
"NCLN",24.012
"NCOA1",278.788
"NCOA2",294.043
"NCOA3",154.975
"NCOA4",25.626
"NCOA5",28.967
"NCOA6",128.731
"NCOA7",150.869
"NCOR1",189.028
"NCOR2",243.174
"NCR1",9.99
"NCR2",15.232
"NCS1",64.726
"NCSTN",15.68
"NDC80",45.124
"NDE1",83.086
"NDEL1",77.28
"NDFIP1",45.938
"NDFIP2",74.951
"NDN",1.93
"NDNL2",1.68
"NDOR1",11.339
"NDP",24.728
"NDRG1",64.851
"NDRG2",54.109
"NDRG3",94.312
"NDRG4",50.782
"NDST1",72.393
"NDST2",9.887
"NDST3",225.03
"NDUFA1",5.175
"NDUFA10",132.952
"NDUFA11",12.73
"NDUFA12",106.715
"NDUFA13",13.318
"NDUFA2",9.045
"NDUFA3",6.529
"NDUFA4",8.305
"NDUFA4L2",5.812
"NDUFA5",21.258
"NDUFA6",5.43
"NDUFA7",12.862
"NDUFA8",15.761
"NDUFA9",45.222
"NDUFAB1",15.354
"NDUFAF1",15.17
"NDUFAF2",207.908
"NDUFAF3",3.036
"NDUFAF4",8.568
"NDUFB1",5.795
"NDUFB10",2.467
"NDUFB11",3.288
"NDUFB2",32.013
"NDUFB3",14.317
"NDUFB4",6.191
"NDUFB5",22.957
"NDUFB6",20.185
"NDUFB7",5.984
"NDUFB8",15.2565
"NDUFB9",29.407
"NDUFC1",35.671
"NDUFC2",11.915
"NDUFS1",44.786
"NDUFS2",17.291
"NDUFS3",19.226
"NDUFS4",122.707
"NDUFS5",8.318
"NDUFS6",15.205
"NDUFS7",12.062
"NDUFS8",6.027
"NDUFV1",5.683
"NDUFV2",31.715
"NDUFV3",33.66
"NEAT1",22.766
"NEB",249.151
"NEBL",394.214
"NECAB1",167.858
"NECAB2",34.144
"NECAB3",17.376
"NECAP1",15.56
"NECAP2",19.406
"NEDD1",46.554
"NEDD4",166.824
"NEDD4L",357.173
"NEDD8",15.602
"NEDD9",199.05
"NEFH",11.16
"NEFL",6.155
"NEFM",6.086
"NEGR1",886.794
"NEIL1",10.159
"NEIL2",17.707
"NEIL3",53.107
"NEK1",219.354
"NEK10",259.375
"NEK11",323.615
"NEK2",16.973
"NEK3",27.222
"NEK4",62.5
"NEK5",95.467
"NEK6",95.701
"NEK7",165.457
"NEK8",17.558
"NEK9",47.991
"NELL1",906.13
"NELL2",413.573
"NENF",13.492
"NEO1",253.496
"NES",8.634
"NET1",45.912
"NETO1",125.832
"NETO2",66.294
"NEU1",5.247
"NEU3",30.759
"NEU4",8.588
"NEURL1B",50.274
"NEURL2",2.662
"NEURL3",10.466
"NEURL4",13.765
"NEUROD1",7.788
"NEUROD2",6.241
"NEUROD4",10.069
"NEUROD6",3.433
"NEUROG1",1.667
"NEUROG2",2.656
"NEUROG3",1.54
"NEXN",55.382
"NF1",287.189
"NF1P1",18.972
"NF2",95.042
"NFAM1",51.985
"NFASC",194.171
"NFAT5",139.572
"NFATC1",133.469
"NFATC2",175.874
"NFATC2IP",16.29
"NFATC3",144.508
"NFATC4",13.931
"NFE2",9.01
"NFE2L1",13.158
"NFE2L2",165.102
"NFE2L3",34.885
"NFIA",597.534
"NFIB",317.14
"NFIC",109.654
"NFIL3",14.817
"NFIX",103.188
"NFKB1",115.973
"NFKB2",8.419
"NFKBIA",3.238
"NFKBIB",9.193
"NFKBID",14.65
"NFKBIE",7.622
"NFKBIL1",11.959
"NFKBIZ",33.031
"NFRKB",31.954
"NFS1",31.304
"NFU1",41.878
"NFX1",80.646
"NFXL1",67.434
"NFYA",27.031
"NFYB",21.212
"NFYC",80.033
"NGB",5.829
"NGDN",40.174
"NGEF",134.586
"NGF",52.318
"NGFR",19.724
"NGFRAP1",1.737
"NGLY1",71.095
"NGRN",12.482
"NHEG1",11.069
"NHEJ1",85.548
"NHLH1",5.781
"NHLH2",7.54
"NHLRC1",1.187
"NHLRC2",62.533
"NHLRC3",11.803
"NHLRC4",2.499
"NHP2",4.507
"NHP2L1",16.574
"NHS",360.574
"NHSL1",270.528
"NHSL2",7.713
"NICN1",6.38
"NID1",89.332
"NID2",64.425
"NIF3L1",14.603
"NIN",111.358
"NINJ1",12.799
"NINJ2",99.483
"NINL",132.812
"NIP7",3.681
"NIPA1",56.728
"NIPA2",29.743
"NIPAL1",126.031
"NIPAL2",104.56
"NIPAL3",57.182
"NIPAL4",14.698
"NIPBL",189.654
"NIPSNAP1",26.529
"NIPSNAP3A",12.434
"NIPSNAP3B",13.3
"NISCH",37.953
"NIT1",7.359
"NIT2",22.165
"NKAIN1",59.809
"NKAIN2",1021.516
"NKAIN3",751.061
"NKAIN4",31.91
"NKAP",18.721
"NKAPL",1.638
"NKAPP1",124.314
"NKD1",92.409
"NKD2",30.114
"NKG7",1.109
"NKIRAS1",54.931
"NKIRAS2",14.262
"NKPD1",10.4
"NKRF",17.558
"NKTR",48.127
"NKX1-2",3.161
"NKX2-1",4.757
"NKX2-2",3.016
"NKX2-3",3.591
"NKX2-4",2.661
"NKX2-5",3.248
"NKX2-6",4.147
"NKX2-8",2.028
"NKX3-1",4.234
"NKX3-2",4.22
"NKX6-1",6.463
"NKX6-2",2.873
"NLE1",13.562
"NLGN1",890.36
"NLGN2",14.986
"NLGN3",26.37
"NLGN4X",388.226
"NLGN4Y",271.077
"NLK",154.644
"NLN",149.529
"NLRC3",38.367
"NLRC4",41.401
"NLRC5",94.046
"NLRP1",119.997
"NLRP10",6.002
"NLRP11",51.403
"NLRP12",30.791
"NLRP13",40.637
"NLRP14",50.862
"NLRP2",48.012
"NLRP3",32.952
"NLRP4",45.276
"NLRP5",62.087
"NLRP7",42.803
"NLRP8",40.797
"NLRP9",29.97
"NLRX1",17.448
"NMB",3.434
"NMD3",148.836
"NME1",8.892
"NME1-NME2",6.312
"NME2",18.154
"NME2P1",0.413
"NME3",1.444
"NME4",13.642
"NME5",24.271
"NME6",8.421
"NME7",235.436
"NMI",19.592
"NMNAT1",42.073
"NMNAT2",170.365
"NMNAT3",117.837
"NMRAL1",34.083
"NMS",12.798
"NMT1",57.406
"NMT2",66.109
"NMU",41.469
"NMUR1",7.335
"NMUR2",41.836
"NNAT",2.478
"NNMT",55.498
"NNT",104.713
"NOB1",13.073
"NOBOX",12.987
"NOC2L",15.105
"NOC3L",29.733
"NOC4L",8.025
"NOD1",54.257
"NOD2",39.474
"NODAL",15.636
"NOG",1.891
"NOL10",119.221
"NOL11",26.698
"NOL12",11.805
"NOL3",5.581
"NOL4",373.852
"NOL6",12.489
"NOL7",17.412
"NOL8",28.278
"NOL9",33.188
"NOLC1",11.695
"NOM1",23.459
"NOMO1",62.479
"NOMO2",144.886
"NOMO3",62.319
"NONO",17.976
"NOP10",1.464
"NOP14",25.452
"NOP16",5.037
"NOP2",11.828
"NOP56",6.248
"NOP58",37.95
"NOS1",244.028
"NOS1AP",300.701
"NOS2",43.733
"NOS3",23.593
"NOSIP",34.551
"NOSTRIN",78.975
"NOTCH1",51.418
"NOTCH2",158.073
"NOTCH2NL",99.0855
"NOTCH3",41.943
"NOTCH4",29.224
"NOTUM",9.333
"NOV",8.047
"NOVA1",154.661
"NOVA2",39.812
"NOX1",31.021
"NOX4",173.831
"NOX5",132.218
"NOXA1",11.056
"NOXO1",5.275
"NPAS1",25.955
"NPAS2",176.677
"NPAS3",869.243
"NPAS4",5.703
"NPAT",65.427
"NPB",2.16
"NPBWR1",2.686
"NPC1",80.714
"NPC1L1",28.78
"NPC2",17.985
"NPDC1",6.733
"NPEPL1",30.107
"NPEPPS",100.334
"NPFF",0.948
"NPFFR2",116.263
"NPHP1",82.755
"NPHP3",41.833
"NPHP4",129.663
"NPHS1",43.323
"NPHS2",25.413
"NPL",41.091
"NPLOC4",91.578
"NPM1",24.021
"NPM2",12.772
"NPM3",2.088
"NPNT",109.252
"NPPA",2.636
"NPPB",1.467
"NPPC",4.583
"NPR1",15.355
"NPR2",17.578
"NPR3",102.654
"NPRL2",3.761
"NPRL3",54.589
"NPSR1",220.093
"NPTN",74.12
"NPTX1",10.695
"NPTX2",12.571
"NPTXR",25.53
"NPW",10.829
"NPY",7.702
"NPY1R",20.871
"NPY2R",8.449
"NPY5R",7.995
"NPY6R",9.558
"NQO1",19.955
"NQO2",40.882
"NR0B1",5.392
"NR0B2",2.477
"NR1D1",7.938
"NR1D2",35.358
"NR1H2",53.329
"NR1H3",20.732
"NR1H4",90.705
"NR1I2",38.001
"NR1I3",8.636
"NR2C1",53.474
"NR2C2",106.016
"NR2C2AP",2.008
"NR2E1",22.751
"NR2E3",25.621
"NR2F1",11.278
"NR2F2",14.325
"NR2F6",14.057
"NR3C1",157.581
"NR3C2",365.936
"NR4A1",36.675
"NR4A2",17.916
"NR4A3",45.036
"NR5A1",26.194
"NR5A2",149.822
"NR6A1",254.035
"NRADDP",1.604
"NRAP",75.411
"NRARP",1.769
"NRAS",12.425
"NRBF2",21.784
"NRBP1",14.469
"NRBP2",7.38
"NRCAM",309.094
"NRD1",89.746
"NRF1",145.368
"NRG1",1125.654
"NRG2",196.52
"NRG3",1111.865
"NRG4",123.826
"NRGN",7.364
"NRIP1",103.765
"NRIP2",10.196
"NRIP3",23.473
"NRK",136.067
"NRL",34.907
"NRM",3.373
"NRN1",9.606
"NRN1L",4.05
"NRP1",158.77
"NRP2",116.143
"NRSN1",28.778
"NRSN2",12.878
"NRTN",4.522
"NRXN1",1114.031
"NRXN2",117.014
"NRXN3",1625.899
"NSA2",13.122
"NSD1",167.19
"NSDHL",38.762
"NSF",166.795
"NSFL1C",31.68
"NSFP1",114.286
"NSL1",65.629
"NSMAF",76.34
"NSMCE1",43.803
"NSMCE2",275.441
"NSMCE4A",18.129
"NSUN2",34.052
"NSUN3",65.629
"NSUN4",24.975
"NSUN5",6.35
"NSUN5P1",6.465
"NSUN5P2",7.209
"NSUN6",106.061
"NSUN7",60.088
"NT5C",1.57
"NT5C1A",12.917
"NT5C1B",26.7
"NT5C2",105.289
"NT5DC1",148.648
"NT5DC2",10.669
"NT5DC3",70.744
"NT5E",46.207
"NT5M",44.328
"NTAN1",18.226
"NTF3",89.424
"NTF4",9.283
"NTHL1",8.051
"NTM",966.344
"NTN1",222.458
"NTN4",133.345
"NTN5",11.674
"NTNG1",343.451
"NTNG2",82.858
"NTRK1",66.21
"NTRK2",358.519
"NTRK3",397.017
"NTS",8.697
"NTSR1",53.934
"NTSR2",11.986
"NUAK1",76.693
"NUAK2",19.696
"NUB1",36.75
"NUBP1",25.565
"NUBP2",6.29
"NUBPL",371.268
"NUCB1",23.322
"NUCB2",141.821
"NUCKS1",37.457
"NUDC",46.624
"NUDCD1",93.466
"NUDCD2",13.614
"NUDCD3",111.759
"NUDT1",8.924
"NUDT10",5.294
"NUDT11",6.585
"NUDT12",13.938
"NUDT13",21.453
"NUDT14",8.385
"NUDT15",9.655
"NUDT16",7.159
"NUDT16L1",2.165
"NUDT16P1",3.224
"NUDT17",3.324
"NUDT18",2.547
"NUDT19",21.835
"NUDT2",14.207
"NUDT21",23.066
"NUDT22",4.745
"NUDT3",112.995
"NUDT4",30.263
"NUDT4P1",0.545
"NUDT5",30.819
"NUDT6",34.271
"NUDT7",19.768
"NUDT8",1.992
"NUDT9",36.872
"NUF2",89.188
"NUFIP1",50.234
"NUFIP2",38.282
"NUMA1",77.829
"NUMB",188.535
"NUMBL",25.067
"NUP107",59.075
"NUP133",68.081
"NUP153",91.799
"NUP155",83.044
"NUP160",70.468
"NUP188",59.397
"NUP205",90.838
"NUP210",104.074
"NUP210L",162.431
"NUP214",109.109
"NUP35",44.167
"NUP37",47.021
"NUP43",25.35
"NUP50",24.174
"NUP54",33.856
"NUP62",22.938
"NUP62CL",83.006
"NUP85",30.099
"NUP88",59.197
"NUP93",120.181
"NUP98",126.709
"NUPL1",48.276
"NUPL2",19.184
"NUPR1",6.466
"NUS1",35.138
"NUSAP1",48.356
"NUTF2",25.835
"NVL",103.053
"NWD1",97.987
"NXF1",14.179
"NXF2",79.558
"NXF2B",102.879
"NXF3",17.315
"NXF4",21.73
"NXF5",25.465
"NXN",180.457
"NXNL1",5.529
"NXNL2",49.173
"NXPH1",319.008
"NXPH2",109.576
"NXPH3",7.969
"NXPH4",9.654
"NXT1",4.041
"NXT2",8.909
"NYNRIN",20.502
"NYX",28.276
"OAF",19.565
"OAS1",25.408
"OAS2",33.328
"OAS3",34.897
"OASL",18.95
"OAT",21.673
"OAZ1",3.981
"OAZ2",15.708
"OAZ3",8.363
"OBFC1",35.663
"OBP2A",3.83
"OBP2B",3.973
"OBSCN",170.746
"OBSL1",21.13
"OC90",48.2885
"OCA2",344.483
"OCEL1",3.015
"OCIAD1",56.605
"OCIAD2",21.918
"OCLM",0.883
"OCLN",65.812
"OCM",6.535
"OCM2",6.485
"OCRL",52.712
"ODAM",8.08
"ODC1",8.536
"ODF1",9.445
"ODF2",46.106
"ODF2L",49.518
"ODF3B",2.87
"ODF3L1",3.711
"ODF3L2",11.637
"ODF4",6.182
"OFD1",34.608
"OGDH",102.494
"OGDHL",27.736
"OGFOD1",27.61
"OGFOD2",5.463
"OGFR",9.165
"OGFRL1",20.147
"OGG1",38.275
"OGN",20.729
"OGT",42.814
"OIP5",23.353
"OIT3",39.452
"OLA1",176.251
"OLAH",41.625
"OLFM1",45.757
"OLFM2",82.834
"OLFM3",194.456
"OLFM4",23.298
"OLFML1",25.989
"OLFML2A",37.727
"OLFML2B",40.662
"OLFML3",2.863
"OLIG1",2.276
"OLIG2",3.351
"OLIG3",2.048
"OLR1",13.837
"OMA1",131.418
"OMD",10.216
"OMG",25.526
"OMP",0.491
"ONECUT1",34.089
"ONECUT2",55.612
"ONECUT3",28.615
"OOEP",26.578
"OPA1",104.679
"OPA3",74.785
"OPALIN",16.149
"OPCML",1117.542
"OPHN1",391.569
"OPLAH",12.566
"OPN1LW",14.808
"OPN1MW",13.903
"OPN1MW2",13.53
"OPN1SW",3.299
"OPN3",87.274
"OPRD1",51.554
"OPRK1",25.981
"OPRL1",20.47
"OPRM1",236.371
"OPTC",14.721
"OPTN",38.859
"OR10A2",1.052
"OR10A4",0.994
"OR10A5",1.053
"OR10AD1",1.304
"OR10G4",0.935
"OR10H1",1.123
"OR10H2",1.04
"OR10H5",1.131
"OR10K2",0.938
"OR11A1",31.567
"OR11H1",0.981
"OR11H12",1.084
"OR11H4",1.081
"OR11H6",1.173
"OR13A1",12.954
"OR13C2",0.956
"OR13C5",0.956
"OR13C8",0.962
"OR13F1",0.959
"OR13J1",1.338
"OR14C36",0.938
"OR14I1",0.935
"OR1C1",0.944
"OR1D2",0.938
"OR1D4",0.938
"OR1D5",0.938
"OR1E1",1.306
"OR1E2",0.971
"OR1F1",0.941
"OR1F2P",0.932
"OR1G1",0.997
"OR1L1",1.082
"OR1L8",0.929
"OR1N1",0.938
"OR1Q1",0.944
"OR2A1",0.932
"OR2A20P",2.912
"OR2A4",0.932
"OR2A42",0.932
"OR2A7",1.115
"OR2A9P",6.454
"OR2AG1",0.9735
"OR2AG2",1.068
"OR2AK2",1.106
"OR2AT4",1.041
"OR2B2",1.211
"OR2B6",0.941
"OR2D2",1.109
"OR2D3",1.069
"OR2F1",1.0205
"OR2G6",0.95
"OR2H1",7.147
"OR2H2",1.583
"OR2K2",1.037
"OR2L13",163.731
"OR2L1P",0.937
"OR2L2",0.938
"OR2L3",0.938
"OR2L8",0.938
"OR2M1P",0.95
"OR2M2",1.043
"OR2M3",0.938
"OR2M4",0.935
"OR2M5",0.938
"OR2M7",0.938
"OR2S2",1.0025
"OR2T10",0.938
"OR2T11",1.0105
"OR2T12",0.962
"OR2T2",0.974
"OR2T27",0.953
"OR2T29",0.947
"OR2T3",0.956
"OR2T33",0.962
"OR2T34",0.956
"OR2T35",0.971
"OR2T4",1.046
"OR2T5",0.947
"OR2T8",0.938
"OR2V2",0.947
"OR2W3",0.944
"OR2W5",1.079
"OR2Z1",1.055
"OR3A1",0.965
"OR3A2",1.075
"OR3A3",0.965
"OR4A16",0.986
"OR4A47",1.063
"OR4A5",0.947
"OR4D10",1.023
"OR4D11",0.935
"OR4D2",0.923
"OR4D6",1.053
"OR4D9",0.944
"OR4E2",0.941
"OR4F15",13.427
"OR4F16",0.938
"OR4F17",4.235
"OR4F21",0.994
"OR4F29",0.938
"OR4F3",0.994
"OR4F4",1.053
"OR4F5",0.917
"OR4K15",1.215
"OR4M2",1.1075
"OR4N2",109.357
"OR4N3P",0.87
"OR4N4",1.125
"OR4Q3",0.941
"OR4X1",0.917
"OR51A7",0.938
"OR51B5",100.807
"OR51B6",0.938
"OR51E1",12.068
"OR51E2",17.683
"OR51F2",1.028
"OR51G2",0.944
"OR51I1",0.944
"OR51I2",0.938
"OR51M1",0.98
"OR51Q1",1.095
"OR52A1",35.373
"OR52A4",3.892
"OR52A5",0.95
"OR52D1",1.064
"OR52E2",0.977
"OR52E4",1.029
"OR52E6",1.024
"OR52E8",1.06
"OR52I1",1.263
"OR52I2",1.114
"OR52J3",0.935
"OR52K1",1.029
"OR52K2",1.066
"OR52M1",0.953
"OR52N2",1.034
"OR52N4",1.036
"OR52N5",1.033
"OR56A1",1.07
"OR56A4",1.208
"OR56A5",1.317
"OR56B4",1.151
"OR5A1",1.05
"OR5B12",1.053
"OR5B2",1.048
"OR5D18",0.941
"OR5E1P",0.926
"OR5H15",29.438
"OR5L1",1.022
"OR5P2",1.068
"OR5P3",0.935
"OR5W2",0.932
"OR6A2",1.156
"OR6C3",0.935
"OR6C4",1.045
"OR6Q1",0.977
"OR6S1",0.995
"OR6W1P",1.255
"OR7A17",1.026
"OR7A5",42.886
"OR7C1",1.065
"OR7D2",3.223
"OR7D4",1.021
"OR7E156P",0.463
"OR7E24",1.549
"OR7E37P",0.896
"OR7E5P",0.705
"OR7E91P",0.865
"OR8A1",1.145
"OR8D1",1.025
"OR8D2",0.9925
"OR8D4",1.33
"OR8G1",0.935
"OR8G5",1.04
"OR9Q1",157.735
"ORAI1",16.127
"ORAI2",23.715
"ORAI3",7.395
"ORAOV1",22.34
"ORM1",3.419
"ORM2",3.383
"ORMDL1",14.048
"ORMDL2",3.96
"ORMDL3",6.56
"OS9",27.602
"OSBP",41.746
"OSBP2",214.042
"OSBPL10",419.69
"OSBPL11",66.232
"OSBPL1A",235.836
"OSBPL2",64.291
"OSBPL3",185.095
"OSBPL5",79.623
"OSBPL6",204.952
"OSBPL7",14.462
"OSBPL8",208.012
"OSBPL9",221.248
"OSCAR",8.024
"OSCP1",34.624
"OSGEP",8.694
"OSGEPL1",16.567
"OSGIN1",18.05
"OSGIN2",26.029
"OSM",4.011
"OSMR",99.738
"OSR1",7.168
"OSR2",7.701
"OST4",1.301
"OSTC",17.236
"OSTF1",58.722
"OSTM1",124.445
"OTC",68.905
"OTOA",82.215
"OTOF",101.495
"OTOL1",7.134
"OTOP1",38.086
"OTOP2",9.637
"OTOP3",14.273
"OTOS",5.536
"OTP",10.976
"OTUB1",15.958
"OTUB2",22.601
"OTUD1",2.932
"OTUD3",30.432
"OTUD4",69.323
"OTUD5",36.358
"OTUD6A",1.688
"OTUD6B",16.899
"OTUD7A",395.391
"OTUD7B",72.864
"OTX1",7.779
"OTX2",10.574
"OVCA2",1.494
"OVCH1",85.212
"OVCH2",16.983
"OVGP1",13.463
"OVOL1",10.197
"OVOL2",102.209
"OXA1L",6.519
"OXCT1",140.454
"OXCT2",1.825
"OXER1",1.78
"OXGR1",9.011
"OXNAD1",85.1
"OXR1",482.516
"OXSM",11.617
"OXSR1",90.399
"OXT",0.897
"OXTR",19.22
"P2RX1",19.908
"P2RX2",3.606
"P2RX3",32.226
"P2RX4",24.249
"P2RX5",24.205
"P2RX6",19.022
"P2RX7",55.213
"P2RY1",3.358
"P2RY10",16.622
"P2RY11",3.834
"P2RY12",47.432
"P2RY13",3.236
"P2RY14",66.35
"P2RY2",18.054
"P2RY6",34.112
"P2RY8",74.535
"P4HA1",89.757
"P4HA2",103.477
"P4HA3",75.856
"P4HB",17.535
"P4HTM",17.268
"PA2G4",9.588
"PA2G4P4",1.181
"PAAF1",51.046
"PABPC1",36.993
"PABPC1L",48.973
"PABPC1L2A",2.236
"PABPC1L2B",2.196
"PABPC1P2",1.804
"PABPC3",3.386
"PABPC4",15.974
"PABPC4L",5.415
"PABPC5",3.989
"PABPN1",4.896
"PABPN1L",3.327
"PACRG",588.36
"PACRGL",56.625
"PACS1",174.384
"PACS2",97.584
"PACSIN1",69.17
"PACSIN2",179.733
"PACSIN3",8.918
"PADI1",40.879
"PADI2",52.674
"PADI3",35.135
"PADI4",55.809
"PADI6",29.503
"PAEP",5.199
"PAF1",5.343
"PAFAH1B1",92.405
"PAFAH1B2",32.627
"PAFAH1B3",6.513
"PAFAH2",38.39
"PAG1",144.258
"PAGE1",8.543
"PAGE2",3.834
"PAGE2B",3.846
"PAGE3",6.434
"PAGE4",4.713
"PAGE5",199.74
"PAH",121.525
"PAICS",25.627
"PAIP1",31.491
"PAIP2",16.5865
"PAIP2B",44.344
"PAK1",152.928
"PAK1IP1",15.087
"PAK2",92.79
"PAK3",283.076
"PAK4",57.046
"PAK6",49.393
"PAK7",301.652
"PALB2",38.15
"PALLD",431.391
"PALM",39.237
"PALM2",305.915
"PALM2-AKAP2",392.203
"PALM3",5.794
"PALMD",48.598
"PAM",277.124
"PAMR1",98.477
"PAN2",17.83
"PAN3",156.829
"PANK1",66.075
